Time,Latitude,Longitude,Course,kts,mph,Altitude(m),Rate,Reporting Facility,Time Diff,m/s,Dist from lp,tilt,TrajectoryId,FlightId,Origin,Destination
Mon 08:35:46,20.3118,81.7079,107.0,472.0,543.0,11887.0,0.0, Estimated ,150.0,241.33333333333334,36200.0,0.0,4,QTR834,OTHH,VTBS
Mon 08:37:40,20.2411,81.9536,107.0,472.0,543.0,11887.0,0.0, Estimated ,114.0,241.33333333333334,27512.0,0.0,4,QTR834,OTHH,VTBS
Mon 08:39:41,20.1656,82.2141,107.0,472.0,543.0,11887.0,0.0, Estimated ,121.0,241.33333333333334,29201.333333333336,0.0,4,QTR834,OTHH,VTBS
Mon 08:41:43,20.0892,82.4765,107.0,472.0,543.0,11887.0,0.0, Estimated ,122.0,241.33333333333334,29442.666666666668,0.0,4,QTR834,OTHH,VTBS
Mon 08:43:36,20.018,82.7194,107.0,472.0,543.0,11887.0,0.0, Estimated ,113.0,241.33333333333334,27270.666666666668,0.0,4,QTR834,OTHH,VTBS
Mon 08:44:45,19.9744,82.8675,107.0,472.0,543.0,11887.0,0.0, Estimated ,69.0,241.33333333333334,16652.0,0.0,4,QTR834,OTHH,VTBS
Mon 08:46:44,19.8989,83.1229,107.0,472.0,543.0,11887.0,0.0, Estimated ,119.0,241.33333333333334,28718.666666666668,0.0,4,QTR834,OTHH,VTBS
Mon 08:47:29,19.7945,83.1963,111.0,455.0,524.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,45.0,232.88888888888889,10480.0,0.0,4,QTR834,OTHH,VTBS
Mon 08:47:59,19.7721,83.2588,111.0,456.0,525.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,30.0,233.33333333333334,7000.0,0.0,4,QTR834,OTHH,VTBS
Mon 08:48:31,19.7477,83.3267,111.0,455.0,524.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,32.0,232.88888888888889,7452.444444444444,0.0,4,QTR834,OTHH,VTBS
Mon 08:49:22,19.7098,83.432,111.0,457.0,526.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,51.0,233.77777777777777,11922.666666666666,0.0,4,QTR834,OTHH,VTBS
Mon 08:49:52,19.6868,83.4961,111.0,457.0,526.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,30.0,233.77777777777777,7013.333333333333,0.0,4,QTR834,OTHH,VTBS
Mon 08:51:22,19.6184,83.6855,111.0,461.0,531.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,90.0,236.0,21240.0,0.0,4,QTR834,OTHH,VTBS
Mon 08:52:23,19.5725,83.812,111.0,460.0,529.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,61.0,235.11111111111111,14341.777777777777,0.0,4,QTR834,OTHH,VTBS
Mon 08:52:53,19.5494,83.8759,111.0,462.0,532.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,30.0,236.44444444444446,7093.333333333334,0.0,4,QTR834,OTHH,VTBS
Mon 08:53:23,19.5266,83.9384,111.0,462.0,532.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,30.0,236.44444444444446,7093.333333333334,0.0,4,QTR834,OTHH,VTBS
Mon 08:53:53,19.5032,84.0027,111.0,463.0,533.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,30.0,236.88888888888889,7106.666666666667,0.0,4,QTR834,OTHH,VTBS
Mon 08:54:28,19.4755,84.0788,111.0,463.0,533.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,35.0,236.88888888888889,8291.111111111111,0.0,4,QTR834,OTHH,VTBS
Mon 08:54:58,19.4523,84.1424,111.0,462.0,532.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,30.0,236.44444444444446,7093.333333333334,0.0,4,QTR834,OTHH,VTBS
Mon 08:55:35,19.4247,84.2189,109.0,460.0,529.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,37.0,235.11111111111111,8699.111111111111,0.0,4,QTR834,OTHH,VTBS
Mon 08:56:08,19.4036,84.2918,107.0,459.0,528.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,33.0,234.66666666666666,7744.0,0.0,4,QTR834,OTHH,VTBS
Mon 08:56:38,19.385,84.3559,107.0,458.0,527.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,30.0,234.22222222222223,7026.666666666667,0.0,4,QTR834,OTHH,VTBS
Mon 08:57:10,19.3652,84.4234,107.0,458.0,527.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,32.0,234.22222222222223,7495.111111111111,0.0,4,QTR834,OTHH,VTBS
Mon 08:57:46,19.3423,84.5018,107.0,456.0,525.0,11887.0,6.0, FlightAware ADS-B  (BBI / VEBS) ,36.0,233.33333333333334,8400.0,0.0,4,QTR834,OTHH,VTBS
Mon 08:58:22,19.3209,84.5753,107.0,454.0,522.0,11895.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,36.0,232.0,8352.0,0.05488102325136295,4,QTR834,OTHH,VTBS
Mon 08:59:11,19.2903,84.6799,107.0,455.0,524.0,11887.0,-6.0, FlightAware ADS-B  (BBI / VEBS) ,49.0,232.88888888888889,11411.555555555555,-0.04016685292536456,4,QTR834,OTHH,VTBS
Mon 08:59:41,19.2717,84.7432,107.0,456.0,525.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,30.0,233.33333333333334,7000.0,0.0,4,QTR834,OTHH,VTBS
Mon 09:00:13,19.2514,84.8123,107.0,456.0,525.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,32.0,233.33333333333334,7466.666666666667,0.0,4,QTR834,OTHH,VTBS
Mon 09:00:43,19.2325,84.8763,107.0,457.0,526.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,30.0,233.77777777777777,7013.333333333333,0.0,4,QTR834,OTHH,VTBS
Mon 09:01:13,19.2136,84.9403,107.0,459.0,528.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,30.0,234.66666666666666,7040.0,0.0,4,QTR834,OTHH,VTBS
Mon 09:01:43,19.1946,85.0049,107.0,460.0,529.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,30.0,235.11111111111111,7053.333333333333,0.0,4,QTR834,OTHH,VTBS
Mon 09:02:13,19.1755,85.0695,107.0,459.0,528.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,30.0,234.66666666666666,7040.0,0.0,4,QTR834,OTHH,VTBS
Mon 09:02:43,19.1565,85.1337,107.0,459.0,528.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,30.0,234.66666666666666,7040.0,0.0,4,QTR834,OTHH,VTBS
Mon 09:03:13,19.1375,85.1977,107.0,457.0,526.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,30.0,233.77777777777777,7013.333333333333,0.0,4,QTR834,OTHH,VTBS
Mon 09:03:43,19.1188,85.2611,107.0,455.0,524.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,30.0,232.88888888888889,6986.666666666667,0.0,4,QTR834,OTHH,VTBS
Mon 09:04:13,19.0991,85.3249,109.0,453.0,521.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,30.0,231.55555555555554,6946.666666666666,0.0,4,QTR834,OTHH,VTBS
Mon 09:04:43,19.0786,85.387,109.0,453.0,521.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,30.0,231.55555555555554,6946.666666666666,0.0,4,QTR834,OTHH,VTBS
Mon 09:05:13,19.058,85.4498,109.0,452.0,520.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,30.0,231.11111111111111,6933.333333333333,0.0,4,QTR834,OTHH,VTBS
Mon 09:05:43,19.0375,85.513,109.0,452.0,520.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,30.0,231.11111111111111,6933.333333333333,0.0,4,QTR834,OTHH,VTBS
Mon 09:06:13,19.0172,85.5759,109.0,454.0,522.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,30.0,232.0,6960.0,0.0,4,QTR834,OTHH,VTBS
Mon 09:06:44,18.9968,85.6388,109.0,455.0,524.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,31.0,232.88888888888889,7219.555555555556,0.0,4,QTR834,OTHH,VTBS
Mon 09:07:29,18.9663,85.7325,109.0,457.0,526.0,11887.0,0.0, FlightAware ADS-B  (CCU / VECC) ,45.0,233.77777777777777,10520.0,0.0,4,QTR834,OTHH,VTBS
Mon 09:08:14,18.9348,85.8293,109.0,458.0,527.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,45.0,234.22222222222223,10540.0,0.0,4,QTR834,OTHH,VTBS
Mon 09:08:44,18.9147,85.8912,109.0,458.0,527.0,11887.0,7.0, FlightAware ADS-B  (BBI / VEBS) ,30.0,234.22222222222223,7026.666666666667,0.0,4,QTR834,OTHH,VTBS
Mon 09:09:21,18.8895,85.971,108.0,457.0,526.0,11895.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,37.0,233.77777777777777,8649.777777777777,0.05299168524654445,4,QTR834,OTHH,VTBS
Mon 09:09:51,18.8695,86.0341,108.0,460.0,529.0,11887.0,-8.0, FlightAware ADS-B  (BBI / VEBS) ,30.0,235.11111111111111,7053.333333333333,-0.06498577519591578,4,QTR834,OTHH,VTBS
Mon 09:10:21,18.849,86.0986,109.0,464.0,534.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,30.0,237.33333333333334,7120.0,0.0,4,QTR834,OTHH,VTBS
Mon 09:10:51,18.8282,86.1637,109.0,468.0,539.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,30.0,239.55555555555554,7186.666666666666,0.0,4,QTR834,OTHH,VTBS
Mon 09:11:21,18.8074,86.2288,109.0,470.0,541.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,30.0,240.44444444444446,7213.333333333334,0.0,4,QTR834,OTHH,VTBS
Mon 09:11:51,18.787,86.2924,109.0,470.0,541.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,30.0,240.44444444444446,7213.333333333334,0.0,4,QTR834,OTHH,VTBS
Mon 09:12:21,18.7658,86.3588,109.0,469.0,540.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,30.0,240.0,7200.0,0.0,4,QTR834,OTHH,VTBS
Mon 09:12:51,18.7452,86.4228,109.0,469.0,540.0,11887.0,0.0, FlightAware ADS-B  (BBI / VEBS) ,30.0,240.0,7200.0,0.0,4,QTR834,OTHH,VTBS
Mon 09:13:33,18.7163,86.5128,109.0,469.0,540.0,11887.0,63.0, FlightAware ADS-B  (CCU / VECC) ,42.0,240.0,10080.0,0.0,4,QTR834,OTHH,VTBS
Mon 09:14:03,18.696,86.5756,109.0,469.0,540.0,11963.0,169.0, FlightAware ADS-B  (BBI / VEBS) ,30.0,240.0,7200.0,0.6048000152151705,4,QTR834,OTHH,VTBS
Mon 09:14:35,18.6735,86.6455,109.0,473.0,544.0,12062.0,206.0, FlightAware ADS-B  (CCU / VECC) ,32.0,241.77777777777777,7736.888888888889,0.7331676924851798,4,QTR834,OTHH,VTBS
Mon 09:15:05,18.6519,86.7122,109.0,474.0,545.0,12177.0,267.0, FlightAware ADS-B  (CCU / VECC) ,30.0,242.22222222222223,7266.666666666667,0.906782988178735,4,QTR834,OTHH,VTBS
Mon 09:15:35,18.6309,86.7771,109.0,471.0,542.0,12329.0,281.0, FlightAware ADS-B  (CCU / VECC) ,30.0,240.88888888888889,7226.666666666667,1.2052030556040514,4,QTR834,OTHH,VTBS
Mon 09:16:15,18.603,86.8636,109.0,466.0,536.0,12504.0,101.0, FlightAware ADS-B  (CCU / VECC) ,40.0,238.22222222222223,9528.888888888889,1.052307908742912,4,QTR834,OTHH,VTBS
Mon 09:17:14,18.5622,86.9895,109.0,468.0,539.0,12497.0,-5.0, FlightAware ADS-B  (CCU / VECC) ,59.0,239.55555555555554,14133.777777777777,-0.028376735455582888,4,QTR834,OTHH,VTBS
Mon 09:17:49,18.5377,87.065,109.0,470.0,541.0,12497.0,-6.0, FlightAware ADS-B  (CCU / VECC) ,35.0,240.44444444444446,8415.555555555557,0.0,4,QTR834,OTHH,VTBS
Mon 09:18:28,18.5101,87.1495,109.0,466.0,536.0,12489.0,-5.0, FlightAware ADS-B  (CCU / VECC) ,39.0,238.22222222222223,9290.666666666666,-0.04933621118841692,4,QTR834,OTHH,VTBS
Mon 09:19:11,18.4799,87.2418,109.0,466.0,536.0,12489.0,12.0, FlightAware ADS-B  (CCU / VECC) ,43.0,238.22222222222223,10243.555555555557,0.0,4,QTR834,OTHH,VTBS
Mon 09:19:46,18.4553,87.3178,109.0,465.0,535.0,12504.0,7.0, FlightAware ADS-B  (CCU / VECC) ,35.0,237.77777777777777,8322.222222222223,0.10327015250060317,4,QTR834,OTHH,VTBS
Mon 09:20:16,18.4343,87.3819,109.0,464.0,534.0,12497.0,-8.0, FlightAware ADS-B  (CCU / VECC) ,30.0,237.33333333333334,7120.0,-0.05633012938236845,4,QTR834,OTHH,VTBS
Mon 09:20:46,18.4134,87.4453,109.0,462.0,532.0,12497.0,0.0, FlightAware ADS-B  (CCU / VECC) ,30.0,236.44444444444446,7093.333333333334,0.0,4,QTR834,OTHH,VTBS
Mon 09:21:47,18.3713,87.5736,109.0,462.0,532.0,12497.0,0.0, FlightAware ADS-B  (CCU / VECC) ,61.0,236.44444444444446,14423.111111111111,0.0,4,QTR834,OTHH,VTBS
Mon 09:22:17,18.35,87.6383,109.0,462.0,532.0,12497.0,0.0, FlightAware ADS-B  (CCU / VECC) ,30.0,236.44444444444446,7093.333333333334,0.0,4,QTR834,OTHH,VTBS
Mon 09:22:47,18.3292,87.7016,109.0,463.0,533.0,12497.0,0.0, FlightAware ADS-B  (CCU / VECC) ,30.0,236.88888888888889,7106.666666666667,0.0,4,QTR834,OTHH,VTBS
Mon 09:23:47,18.2865,87.8309,109.0,470.0,541.0,12497.0,0.0, FlightAware ADS-B  (CCU / VECC) ,60.0,240.44444444444446,14426.666666666668,0.0,4,QTR834,OTHH,VTBS
Mon 09:24:18,18.2654,87.8956,108.0,471.0,542.0,12497.0,0.0, FlightAware ADS-B  (CCU / VECC) ,31.0,240.88888888888889,7467.555555555556,0.0,4,QTR834,OTHH,VTBS
Mon 09:24:48,18.2445,87.9618,108.0,471.0,542.0,12497.0,0.0, FlightAware ADS-B  (CCU / VECC) ,30.0,240.88888888888889,7226.666666666667,0.0,4,QTR834,OTHH,VTBS
Mon 09:25:47,18.2035,88.09,109.0,473.0,544.0,12497.0,0.0, FlightAware ADS-B  (CCU / VECC) ,59.0,241.77777777777777,14264.888888888889,0.0,4,QTR834,OTHH,VTBS
Mon 09:26:18,18.1816,88.1581,109.0,473.0,544.0,12497.0,0.0, FlightAware ADS-B  (CCU / VECC) ,31.0,241.77777777777777,7495.111111111111,0.0,4,QTR834,OTHH,VTBS
Mon 09:26:48,18.1605,88.2238,109.0,473.0,544.0,12497.0,0.0, FlightAware ADS-B  (CCU / VECC) ,30.0,241.77777777777777,7253.333333333333,0.0,4,QTR834,OTHH,VTBS
Mon 09:27:18,18.1396,88.2884,109.0,473.0,544.0,12497.0,0.0, FlightAware ADS-B  (CCU / VECC) ,30.0,241.77777777777777,7253.333333333333,0.0,4,QTR834,OTHH,VTBS
Mon 09:27:49,18.1186,88.3537,109.0,474.0,545.0,12497.0,0.0, FlightAware ADS-B  (CCU / VECC) ,31.0,242.22222222222223,7508.888888888889,0.0,4,QTR834,OTHH,VTBS
Mon 09:28:19,18.0969,88.421,109.0,476.0,548.0,12497.0,0.0, FlightAware ADS-B  (CCU / VECC) ,30.0,243.55555555555554,7306.666666666666,0.0,4,QTR834,OTHH,VTBS
Mon 09:28:49,18.0757,88.4863,109.0,477.0,549.0,12497.0,0.0, FlightAware ADS-B  (CCU / VECC) ,30.0,244.0,7320.0,0.0,4,QTR834,OTHH,VTBS
Mon 09:29:19,18.0542,88.5527,109.0,479.0,551.0,12497.0,0.0, FlightAware ADS-B  (CCU / VECC) ,30.0,244.88888888888889,7346.666666666667,0.0,4,QTR834,OTHH,VTBS
Mon 09:29:49,18.0324,88.6198,109.0,480.0,552.0,12497.0,8.0, FlightAware ADS-B  (CCU / VECC) ,30.0,245.33333333333334,7360.0,0.0,4,QTR834,OTHH,VTBS
Mon 09:30:19,18.0109,88.6863,109.0,482.0,555.0,12504.0,0.0, FlightAware ADS-B  (CCU / VECC) ,30.0,246.66666666666666,7400.0,0.05419871843317465,4,QTR834,OTHH,VTBS
Mon 09:31:09,17.9752,88.7959,109.0,481.0,554.0,12497.0,-5.0, FlightAware ADS-B  (CCU / VECC) ,50.0,246.22222222222223,12311.111111111111,-0.032577926929796795,4,QTR834,OTHH,VTBS
Mon 09:31:42,17.9519,88.8674,109.0,479.0,551.0,12497.0,0.0, FlightAware ADS-B  (CCU / VECC) ,33.0,244.88888888888889,8081.333333333333,0.0,4,QTR834,OTHH,VTBS
Mon 09:33:45,17.8679,89.1261,109.0,479.0,551.0,12497.0,0.0, Estimated ,123.0,244.88888888888889,30121.333333333332,0.0,4,QTR834,OTHH,VTBS
Mon 09:34:45,17.8269,89.2522,109.0,479.0,551.0,12497.0,0.0, Estimated ,60.0,244.88888888888889,14693.333333333334,0.0,4,QTR834,OTHH,VTBS
Mon 09:36:36,17.7507,89.4853,109.0,479.0,551.0,12497.0,0.0, Estimated ,111.0,244.88888888888889,27182.666666666668,0.0,4,QTR834,OTHH,VTBS
Mon 09:37:43,17.7045,89.626,109.0,479.0,551.0,12497.0,0.0, Estimated ,67.0,244.88888888888889,16407.555555555555,0.0,4,QTR834,OTHH,VTBS
Mon 09:38:46,17.661,89.7582,109.0,479.0,551.0,12497.0,0.0, Estimated ,63.0,244.88888888888889,15428.0,0.0,4,QTR834,OTHH,VTBS
Mon 09:40:31,17.5884,89.9783,109.0,479.0,551.0,12497.0,0.0, Estimated ,105.0,244.88888888888889,25713.333333333332,0.0,4,QTR834,OTHH,VTBS
Mon 09:41:36,17.5433,90.1145,109.0,479.0,551.0,12497.0,0.0, Estimated ,65.0,244.88888888888889,15917.777777777777,0.0,4,QTR834,OTHH,VTBS
Mon 09:42:45,17.4953,90.259,109.0,479.0,551.0,12497.0,0.0, Estimated ,69.0,244.88888888888889,16897.333333333332,0.0,4,QTR834,OTHH,VTBS
Mon 09:43:45,17.4536,90.3846,109.0,479.0,551.0,12497.0,0.0, Estimated ,60.0,244.88888888888889,14693.333333333334,0.0,4,QTR834,OTHH,VTBS
Mon 09:44:46,17.411,90.5123,109.0,479.0,551.0,12497.0,0.0, Estimated ,61.0,244.88888888888889,14938.222222222223,0.0,4,QTR834,OTHH,VTBS
Mon 09:46:45,17.3277,90.7611,109.0,479.0,551.0,12497.0,0.0, Estimated ,119.0,244.88888888888889,29141.777777777777,0.0,4,QTR834,OTHH,VTBS
Mon 09:48:36,17.2497,90.9929,109.0,479.0,551.0,12497.0,0.0, Estimated ,111.0,244.88888888888889,27182.666666666668,0.0,4,QTR834,OTHH,VTBS
Mon 09:49:43,17.2025,91.1328,109.0,479.0,551.0,12497.0,0.0, Estimated ,67.0,244.88888888888889,16407.555555555555,0.0,4,QTR834,OTHH,VTBS
Mon 09:50:45,17.1588,91.2622,109.0,479.0,551.0,12497.0,0.0, Estimated ,62.0,244.88888888888889,15183.111111111111,0.0,4,QTR834,OTHH,VTBS
Mon 09:52:32,17.0831,91.4853,110.0,479.0,551.0,12497.0,0.0, Estimated ,107.0,244.88888888888889,26203.11111111111,0.0,4,QTR834,OTHH,VTBS
Mon 09:53:44,17.032,91.6353,110.0,479.0,551.0,12497.0,0.0, Estimated ,72.0,244.88888888888889,17632.0,0.0,4,QTR834,OTHH,VTBS
Mon 09:54:45,16.9886,91.7624,110.0,479.0,551.0,12497.0,0.0, Estimated ,61.0,244.88888888888889,14938.222222222223,0.0,4,QTR834,OTHH,VTBS
Mon 09:56:45,16.9031,92.0122,110.0,479.0,551.0,12497.0,0.0, Estimated ,120.0,244.88888888888889,29386.666666666668,0.0,4,QTR834,OTHH,VTBS
Mon 09:58:41,16.8202,92.2534,110.0,479.0,551.0,12497.0,0.0, Estimated ,116.0,244.88888888888889,28407.11111111111,0.0,4,QTR834,OTHH,VTBS
Mon 09:59:43,16.7757,92.3822,110.0,479.0,551.0,12497.0,0.0, Estimated ,62.0,244.88888888888889,15183.111111111111,0.0,4,QTR834,OTHH,VTBS
Mon 10:00:43,16.7326,92.5068,110.0,479.0,551.0,12497.0,0.0, Estimated ,60.0,244.88888888888889,14693.333333333334,0.0,4,QTR834,OTHH,VTBS
Mon 10:01:45,16.688,92.6356,110.0,479.0,551.0,12497.0,0.0, Estimated ,62.0,244.88888888888889,15183.111111111111,0.0,4,QTR834,OTHH,VTBS
Mon 10:03:37,16.6072,92.8679,110.0,479.0,551.0,12497.0,0.0, Estimated ,112.0,244.88888888888889,27427.555555555555,0.0,4,QTR834,OTHH,VTBS
Mon 10:04:46,16.5573,93.011,110.0,479.0,551.0,12497.0,0.0, Estimated ,69.0,244.88888888888889,16897.333333333332,0.0,4,QTR834,OTHH,VTBS
Mon 10:06:45,16.471,93.2576,110.0,479.0,551.0,12497.0,0.0, Estimated ,119.0,244.88888888888889,29141.777777777777,0.0,4,QTR834,OTHH,VTBS
Mon 10:08:38,16.3888,93.4915,110.0,479.0,551.0,12497.0,0.0, Estimated ,113.0,244.88888888888889,27672.444444444445,0.0,4,QTR834,OTHH,VTBS
Mon 10:09:38,16.5041,93.6028,108.0,463.0,533.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,60.0,236.88888888888889,14213.333333333334,0.0,4,QTR834,OTHH,VTBS
Mon 10:11:44,16.4071,93.8616,111.0,463.0,533.0,12497.0,0.0, Estimated ,126.0,236.88888888888889,29848.0,0.0,4,QTR834,OTHH,VTBS
Mon 10:12:26,16.3897,93.9654,108.0,473.0,544.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,42.0,241.77777777777777,10154.666666666666,0.0,4,QTR834,OTHH,VTBS
Mon 10:12:56,16.3688,94.032,108.0,475.0,547.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,30.0,243.11111111111111,7293.333333333333,0.0,4,QTR834,OTHH,VTBS
Mon 10:13:34,16.3429,94.113,111.0,473.0,544.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,38.0,241.77777777777777,9187.555555555555,0.0,4,QTR834,OTHH,VTBS
Mon 10:13:55,16.3216,94.1549,124.0,473.0,544.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,21.0,241.77777777777777,5077.333333333333,0.0,4,QTR834,OTHH,VTBS
Mon 10:15:04,16.2293,94.2786,128.0,471.0,542.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,69.0,240.88888888888889,16621.333333333332,0.0,4,QTR834,OTHH,VTBS
Mon 10:15:35,16.1877,94.3341,128.0,471.0,542.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,31.0,240.88888888888889,7467.555555555556,0.0,4,QTR834,OTHH,VTBS
Mon 10:16:35,16.1077,94.44,128.0,472.0,543.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,60.0,241.33333333333334,14480.0,0.0,4,QTR834,OTHH,VTBS
Mon 10:17:05,16.066,94.4951,127.0,472.0,543.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,30.0,241.33333333333334,7240.0,0.0,4,QTR834,OTHH,VTBS
Mon 10:17:29,16.0397,94.5396,114.0,473.0,544.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,24.0,241.77777777777777,5802.666666666666,0.0,4,QTR834,OTHH,VTBS
Mon 10:18:04,16.0105,94.616,112.0,474.0,545.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,35.0,242.22222222222223,8477.777777777777,0.0,4,QTR834,OTHH,VTBS
Mon 10:18:34,15.9848,94.6795,113.0,473.0,544.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,30.0,241.77777777777777,7253.333333333333,0.0,4,QTR834,OTHH,VTBS
Mon 10:19:04,15.9597,94.7422,112.0,473.0,544.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,30.0,241.77777777777777,7253.333333333333,0.0,4,QTR834,OTHH,VTBS
Mon 10:19:34,15.9347,94.8049,112.0,474.0,545.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,30.0,242.22222222222223,7266.666666666667,0.0,4,QTR834,OTHH,VTBS
Mon 10:20:04,15.9098,94.8682,112.0,472.0,543.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,30.0,241.33333333333334,7240.0,0.0,4,QTR834,OTHH,VTBS
Mon 10:20:57,15.866,94.9784,112.0,471.0,542.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,53.0,240.88888888888889,12767.111111111111,0.0,4,QTR834,OTHH,VTBS
Mon 10:21:28,15.8406,95.0423,112.0,472.0,543.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,31.0,241.33333333333334,7481.333333333334,0.0,4,QTR834,OTHH,VTBS
Mon 10:21:58,15.8153,95.1055,112.0,474.0,545.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,30.0,242.22222222222223,7266.666666666667,0.0,4,QTR834,OTHH,VTBS
Mon 10:22:57,15.7659,95.2292,113.0,474.0,545.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,59.0,242.22222222222223,14291.111111111111,0.0,4,QTR834,OTHH,VTBS
Mon 10:23:27,15.7408,95.2921,112.0,473.0,544.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,30.0,241.77777777777777,7253.333333333333,0.0,4,QTR834,OTHH,VTBS
Mon 10:23:57,15.7158,95.3548,112.0,473.0,544.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,30.0,241.77777777777777,7253.333333333333,0.0,4,QTR834,OTHH,VTBS
Mon 10:24:27,15.6903,95.4184,112.0,473.0,544.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,30.0,241.77777777777777,7253.333333333333,0.0,4,QTR834,OTHH,VTBS
Mon 10:24:57,15.6653,95.481,113.0,473.0,544.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,30.0,241.77777777777777,7253.333333333333,0.0,4,QTR834,OTHH,VTBS
Mon 10:25:27,15.6401,95.5437,113.0,474.0,545.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,30.0,242.22222222222223,7266.666666666667,0.0,4,QTR834,OTHH,VTBS
Mon 10:25:57,15.6147,95.6068,112.0,475.0,547.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,30.0,243.11111111111111,7293.333333333333,0.0,4,QTR834,OTHH,VTBS
Mon 10:26:28,15.5891,95.6704,113.0,474.0,545.0,12497.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,31.0,242.22222222222223,7508.888888888889,0.0,4,QTR834,OTHH,VTBS
Mon 10:27:28,15.5379,95.7977,113.0,480.0,552.0,12497.0,4.0, FlightAware ADS-B  (RGN / VYYY) ,60.0,245.33333333333334,14720.0,0.0,4,QTR834,OTHH,VTBS
Mon 10:28:28,15.4868,95.9245,113.0,481.0,554.0,12504.0,0.0, FlightAware ADS-B  (RGN / VYYY) ,60.0,246.22222222222223,14773.333333333334,0.027148271994522778,4,QTR834,OTHH,VTBS
